e_t,e,e_d,s_t,s,s_d
1547.9938,927.7522,0,2736,222.5806,-1
1548,927.7522,-1.01535,2737,222.40315,-1
1548.993795,926.74315,0,2738,222.2264,-1
1549,926.74315,-1.01465,2739,222.05035,-1
1549.993791,925.7348,0,2740,221.875,-1
1550,925.7348,-1.01395,2741,221.70035,-1
1550.993787,924.72715,0,2742,221.5264,-1
1551,924.72715,-1.01325,2743,221.35315,-1
1551.993782,923.7202,0,2744,221.1806,-1
1552,923.7202,-1.01255,2745,221.00875,-1
1552.993778,922.71395,0,2746,220.8376,-1
1553,922.71395,-1.01185,2747,220.66715,-1
1553.993774,921.7084,0,2748,220.4974,-1
1554,921.7084,-1.01115,2749,220.32835,-1
1554.993769,920.70355,0,2750,220.16,-1
1555,920.70355,-1.01045,2751,219.99235,-1
1555.993765,919.6994,0,2752,219.8254,-1
1556,919.6994,-1.00975,2753,219.65915,-1
1556.993761,918.69595,0,2754,219.4936,-1
1557,918.69595,-1.00905,2755,219.32875,-1
1557.993757,917.6932,0,2756,219.1646,-1
1558,917.6932,-1.00835,2757,219.00115,-1
1558.993752,916.69115,0,2758,218.8384,-1
1559,916.69115,-1.00765,2759,218.67635,-1
1559.993748,915.6898,0,2760,218.515,-1
1560,915.6898,-1.00695,2761,218.35435,-1
1560.993743,914.68915,0,2762,218.1944,-1
1561,914.68915,-1.00625,2763,218.03515,-1
1561.993739,913.6892,0,2764,217.8766,-1
1562,913.6892,-1.00555,2765,217.71875,-1
1562.993735,912.68995,0,2766,217.5616,-1
1563,912.68995,-1.00485,2767,217.40515,-1
1563.99373,911.6914,0,2768,217.2494,-1
1564,911.6914,-1.00415,2769,217.09435,-1
1564.993726,910.69355,0,2770,216.94,-1
1565,910.69355,-1.00345,2771,216.78635,-1
1565.993722,909.6964,0,2772,216.6334,-1
1566,909.6964,-1.00275,2773,216.48115,-1
1566.993717,908.69995,0,2774,216,-1
1567,908.69995,-1.00205,2775,215,-1
1567.993713,907.7042,0,2776,214,-1
1568,907.7042,-1.00135,2777,213,-1
1568.993708,906.70915,0,2778,212,-1
1569,906.70915,-1.00065,2779,211,-1
1569.993704,905.7148,0,2780,210,-1
1570,905.7148,-0.99995,2781,209,-1
1570.9937,904.72115,0,2782,208,-1
1571,904.72115,-0.99925,2783,207,-1
1571.993695,903.7282,0,2784,206,-1
1572,903.7282,-0.99855,2785,205,-1
1572.993691,902.73595,0,2786,204,-1
1573,902.73595,-0.99785,2787,203,-1
1573.993686,901.7444,0,2788,202,-1
1574,901.7444,-0.99715,2789,201,-1
1574.993682,900.75355,0,2790,200,-1
1575,900.75355,-0.99645,2791,199,-1
1575.993678,899.7634,0,2792,198,-1
1576,899.7634,-0.99575,2793,197,-1
1576.993673,898.77395,0,2794,196,-1
1577,898.77395,-0.99505,2795,195,-1
1577.993669,897.7852,0,2796,194,-1
1578,897.7852,-0.99435,2797,193,-1
1578.993664,896.79715,0,2798,192,-1
1579,896.79715,-0.99365,2799,191,-1
1579.99366,895.8098,0,2800,190,-1
1580,895.8098,-0.99295,2801,189,-1
1580.993655,894.82315,0,2802,188,-1
1581,894.82315,-0.99225,2803,187,-1
1581.993651,893.8372,0,2804,186,-1
1582,893.8372,-0.99155,2805,185,-1
1582.993646,892.85195,0,2806,184,-1
1583,892.85195,-0.99085,2807,183,-1
1583.993642,891.8674,0,2808,182,-1
1584,891.8674,-0.99015,2809,181,-1
1584.993637,890.88355,0,2810,180,-1
1585,890.88355,-0.98945,2811,179,-1
1585.993633,889.9004,0,2812,178,-1
1586,889.9004,-0.98875,2813,177,-1
1586.993628,888.91795,0,2814,176,-1
1587,888.91795,-0.98805,2815,175,-1
1587.993624,887.9362,0,2816,174,-1
1588,887.9362,-0.98735,2817,173,-1
1588.993619,886.95515,0,2818,172,-1
1589,886.95515,-0.98665,2819,171,-1
1589.993615,885.9748,0,2820,170,-1
1590,885.9748,-0.98595,2821,169,-1
1590.99361,884.99515,0,2822,168,-1
1591,884.99515,-0.98525,2823,167,-1
1591.993606,884.0162,0,2824,166,-1
1592,884.0162,-0.98455,2825,165,-1
1592.993601,883.03795,0,2826,164,-1
1593,883.03795,-0.98385,2827,163,-1
1593.993597,882.0604,0,2828,162,-1
1594,882.0604,-0.98315,2829,161,-1
1594.993592,881.08355,0,2830,160,-1
1595,881.08355,-0.98245,2831,159,-1
1595.993587,880.1074,0,2832,158,-1
1596,880.1074,-0.98175,2833,157,-1
1596.993583,879.13195,0,2834,156,-1
1597,879.13195,-0.98105,2835,155,-1
1597.993578,878.1572,0,2836,154,-1
1598,878.1572,-0.98035,2837,153,-1
1598.993574,877.18315,0,2838,152,-1
1599,877.18315,-0.97965,2839,151,-1
1599.993569,876.2098,0,2840,150,-1
1600,876.2098,-0.97895,2841,149,-1
1600.993565,875.23715,0,2842,148,-1
1601,875.23715,-0.97825,2843,147,-1
1601.99356,874.2652,0,2844,146,-1
1602,874.2652,-0.97755,2845,145,-1
1602.993555,873.29395,0,2846,144,-1
1603,873.29395,-0.97685,2847,143,-1
1603.993551,872.3234,0,2848,142,-1
1604,872.3234,-0.97615,2849,141,-1
1604.993546,871.35355,0,2850,140,-1
1605,871.35355,-0.97545,2851,139,-1
1605.993541,870.3844,0,2852,138,-1
1606,870.3844,-0.97475,2853,137,-1
1606.993537,869.41595,0,2854,136,-1
1607,869.41595,-0.97405,2855,135,-1
1607.993532,868.4482,0,2856,134,-1
1608,868.4482,-0.97335,2857,133,-1
1608.993528,867.48115,0,2858,132,-1
1609,867.48115,-0.97265,2859,131,-1
1609.993523,866.5148,0,2860,130,-1
1610,866.5148,-0.97195,2861,129,-1
1610.993518,865.54915,0,2862,128,-1
1611,865.54915,-0.97125,2863,127,-1
1611.993514,864.5842,0,2864,126,-1
1612,864.5842,-0.97055,2865,125,-1
1612.993509,863.61995,0,2866,124,-1
1613,863.61995,-0.96985,2867,123,-1
1613.993504,862.6564,0,2868,122,-1
1614,862.6564,-0.96915,2869,121,-1
1614.993499,861.69355,0,2870,120,-1
1615,861.69355,-0.96845,2871,119,-1
1615.993495,860.7314,0,2872,118,-1
1616,860.7314,-0.96775,2873,117,-1
1616.99349,859.76995,0,2874,116,-1
1617,859.76995,-0.96705,2875,115,-1
1617.993485,858.8092,0,2876,114,-1
1618,858.8092,-0.96635,2877,113,-1
1618.993481,857.84915,0,2878,112,-1
1619,857.84915,-0.96565,2879,111,-1
1619.993476,856.8898,0,2880,110,-1
1620,856.8898,-0.96495,2881,109,-1
1620.993471,855.93115,0,2882,108,-1
1621,855.93115,-0.96425,2883,107,-1
1621.993466,854.9732,0,2884,106,-1
1622,854.9732,-0.96355,2885,105,-1
1622.993462,854.01595,0,2886,104,-1
1623,854.01595,-0.96285,2887,103,-1
1623.993457,853.0594,0,2888,102,-1
1624,853.0594,-0.96215,2889,101,-1
1624.993452,852.10355,0,2890,100,-1
1625,852.10355,-0.96145,2891,99,-1
1625.993447,851.1484,0,2892,98,-1
1626,851.1484,-0.96075,2893,97,-1
1626.993443,850.19395,0,2894,96,-1
1627,850.19395,-0.96005,2895,95,-1
1627.993438,849.2402,0,2896,94,-1
1628,849.2402,-0.95935,2897,93,-1
1628.993433,848.28715,0,2898,92,-1
1629,848.28715,-0.95865,2899,91,-0.07035
1629.993428,847.3348,0,,,
1630,847.3348,-0.95795,,,
1630.993423,846.38315,0,,,
1631,846.38315,-0.95725,,,
1631.993419,845.4322,0,,,
1632,845.4322,-0.95655,,,
1632.993414,844.48195,0,,,
1633,844.48195,-0.95585,,,
1633.993409,843.5324,0,,,
1634,843.5324,-0.95515,,,
1634.993404,842.58355,0,,,
1635,842.58355,-0.95445,,,
1635.993399,841.6354,0,,,
1636,841.6354,-0.95375,,,
1636.993394,840.68795,0,,,
1637,840.68795,-0.95305,,,
1637.99339,839.7412,0,,,
1638,839.7412,-0.95235,,,
1638.993385,838.79515,0,,,
1639,838.79515,-0.95165,,,
1639.99338,837.8498,0,,,
1640,837.8498,-0.95095,,,
1640.993375,836.90515,0,,,
1641,836.90515,-0.95025,,,
1641.99337,835.9612,0,,,
1642,835.9612,-0.94955,,,
1642.993365,835.01795,0,,,
1643,835.01795,-0.94885,,,
1643.99336,834.0754,0,,,
1644,834.0754,-0.94815,,,
1644.993355,833.13355,0,,,
1645,833.13355,-0.94745,,,
1645.993351,832.1924,0,,,
1646,832.1924,-0.94675,,,
1646.993346,831.25195,0,,,
1647,831.25195,-0.94605,,,
1647.993341,830.3122,0,,,
1648,830.3122,-0.94535,,,
1648.993336,829.37315,0,,,
1649,829.37315,-0.94465,,,
1649.993331,828.4348,0,,,
1650,828.4348,-0.94395,,,
1650.993326,827.49715,0,,,
1651,827.49715,-0.94325,,,
1651.993321,826.5602,0,,,
1652,826.5602,-0.94255,,,
1652.993316,825.62395,0,,,
1653,825.62395,-0.94185,,,
1653.993311,824.6884,0,,,
1654,824.6884,-0.94115,,,
1654.993306,823.75355,0,,,
1655,823.75355,-0.94045,,,
1655.993301,822.8194,0,,,
1656,822.8194,-0.93975,,,
1656.993296,821.88595,0,,,
1657,821.88595,-0.93905,,,
1657.993291,820.9532,0,,,
1658,820.9532,-0.93835,,,
1658.993286,820.02115,0,,,
1659,820.02115,-0.93765,,,
1659.993281,819.0898,0,,,
1660,819.0898,-0.93695,,,
1660.993276,818.15915,0,,,
1661,818.15915,-0.93625,,,
1661.993271,817.2292,0,,,
1662,817.2292,-0.93555,,,
1662.993266,816.29995,0,,,
1663,816.29995,-0.93485,,,
1663.993261,815.3714,0,,,
1664,815.3714,-0.93415,,,
1664.993256,814.44355,0,,,
1665,814.44355,-0.93345,,,
1665.993251,813.5164,0,,,
1666,813.5164,-0.93275,,,
1666.993246,812.58995,0,,,
1667,812.58995,-0.93205,,,
1667.993241,811.6642,0,,,
1668,811.6642,-0.93135,,,
1668.993236,810.73915,0,,,
1669,810.73915,-0.93065,,,
1669.993231,809.8148,0,,,
1670,809.8148,-0.92995,,,
1670.993225,808.89115,0,,,
1671,808.89115,-0.92925,,,
1671.99322,807.9682,0,,,
1672,807.9682,-0.92855,,,
1672.993215,807.04595,0,,,
1673,807.04595,-0.92785,,,
1673.99321,806.1244,0,,,
1674,806.1244,-0.92715,,,
1674.993205,805.20355,0,,,
1675,805.20355,-0.92645,,,
1675.9932,804.2834,0,,,
1676,804.2834,-0.92575,,,
1676.993195,803.36395,0,,,
1677,803.36395,-0.92505,,,
1677.99319,802.4452,0,,,
1678,802.4452,-0.92435,,,
1678.993184,801.52715,0,,,
1679,801.52715,-0.92365,,,
1679.993179,800.6098,0,,,
1680,800.6098,-0.92295,,,
1680.993174,799.69315,0,,,
1681,799.69315,-0.92225,,,
1681.993169,798.7772,0,,,
1682,798.7772,-0.92155,,,
1682.993164,797.86195,0,,,
1683,797.86195,-0.92085,,,
1683.993158,796.9474,0,,,
1684,796.9474,-0.92015,,,
1684.993153,796.03355,0,,,
1685,796.03355,-0.91945,,,
1685.993148,795.1204,0,,,
1686,795.1204,-0.91875,,,
1686.993143,794.20795,0,,,
1687,794.20795,-0.91805,,,
1687.993138,793.2962,0,,,
1688,793.2962,-0.91735,,,
1688.993132,792.38515,0,,,
1689,792.38515,-0.91665,,,
1689.993127,791.4748,0,,,
1690,791.4748,-0.91595,,,
1690.993122,790.56515,0,,,
1691,790.56515,-0.91525,,,
1691.993117,789.6562,0,,,
1692,789.6562,-0.91455,,,
1692.993111,788.74795,0,,,
1693,788.74795,-0.91385,,,
1693.993106,787.8404,0,,,
1694,787.8404,-0.91315,,,
1694.993101,786.93355,0,,,
1695,786.93355,-0.91245,,,
1695.993096,786.0274,0,,,
1696,786.0274,-0.91175,,,
1696.99309,785.12195,0,,,
1697,785.12195,-0.91105,,,
1697.993085,784.2172,0,,,
1698,784.2172,-0.91035,,,
1698.99308,783.31315,0,,,
1699,783.31315,-0.90965,,,
1699.993074,782.4098,0,,,
1700,782.4098,-0.90895,,,
1700.993069,781.50715,0,,,
1701,781.50715,-0.90825,,,
1701.993064,780.6052,0,,,
1702,780.6052,-0.90755,,,
1702.993058,779.70395,0,,,
1703,779.70395,-0.90685,,,
1703.993053,778.8034,0,,,
1704,778.8034,-0.90615,,,
1704.993048,777.90355,0,,,
1705,777.90355,-0.90545,,,
1705.993042,777.0044,0,,,
1706,777.0044,-0.90475,,,
1706.993037,776.10595,0,,,
1707,776.10595,-0.90405,,,
1707.993031,775.2082,0,,,
1708,775.2082,-0.90335,,,
1708.993026,774.31115,0,,,
1709,774.31115,-0.90265,,,
1709.993021,773.4148,0,,,
1710,773.4148,-0.90195,,,
1710.993015,772.51915,0,,,
1711,772.51915,-0.90125,,,
1711.99301,771.6242,0,,,
1712,771.6242,-0.90055,,,
1712.993004,770.72995,0,,,
1713,770.72995,-0.89985,,,
1713.992999,769.8364,0,,,
1714,769.8364,-0.89915,,,
1714.992993,768.94355,0,,,
1715,768.94355,-0.89845,,,
1715.992988,768.0514,0,,,
1716,768.0514,-0.89775,,,
1716.992982,767.15995,0,,,
1717,767.15995,-0.89705,,,
1717.992977,766.2692,0,,,
1718,766.2692,-0.89635,,,
1718.992971,765.37915,0,,,
1719,765.37915,-0.89565,,,
1719.992966,764.4898,0,,,
1720,764.4898,-0.89495,,,
1720.992961,763.60115,0,,,
1721,763.60115,-0.89425,,,
1721.992955,762.7132,0,,,
1722,762.7132,-0.89355,,,
1722.992949,761.82595,0,,,
1723,761.82595,-0.89285,,,
1723.992944,760.9394,0,,,
1724,760.9394,-0.89215,,,
1724.992938,760.05355,0,,,
1725,760.05355,-0.89145,,,
1725.992933,759.1684,0,,,
1726,759.1684,-0.89075,,,
1726.992927,758.28395,0,,,
1727,758.28395,-0.89005,,,
1727.992922,757.4002,0,,,
1728,757.4002,-0.88935,,,
1728.992916,756.51715,0,,,
1729,756.51715,-0.88865,,,
1729.992911,755.6348,0,,,
1730,755.6348,-0.88795,,,
1730.992905,754.75315,0,,,
1731,754.75315,-0.88725,,,
1731.992899,753.8722,0,,,
1732,753.8722,-0.88655,,,
1732.992894,752.99195,0,,,
1733,752.99195,-0.88585,,,
1733.992888,752.1124,0,,,
1734,752.1124,-0.88515,,,
1734.992883,751.23355,0,,,
1735,751.23355,-0.88445,,,
1735.992877,750.3554,0,,,
1736,750.3554,-0.88375,,,
1736.992871,749.47795,0,,,
1737,749.47795,-0.88305,,,
1737.992866,748.6012,0,,,
1738,748.6012,-0.88235,,,
1738.99286,747.72515,0,,,
1739,747.72515,-0.88165,,,
1739.992854,746.8498,0,,,
1740,746.8498,-0.88095,,,
1740.992849,745.97515,0,,,
1741,745.97515,-0.88025,,,
1741.992843,745.1012,0,,,
1742,745.1012,-0.87955,,,
1742.992837,744.22795,0,,,
1743,744.22795,-0.87885,,,
1743.992832,743.3554,0,,,
1744,743.3554,-0.87815,,,
1744.992826,742.48355,0,,,
1745,742.48355,-0.87745,,,
1745.99282,741.6124,0,,,
1746,741.6124,-0.87675,,,
1746.992814,740.74195,0,,,
1747,740.74195,-0.87605,,,
1747.992809,739.8722,0,,,
1748,739.8722,-0.87535,,,
1748.992803,739.00315,0,,,
1749,739.00315,-0.87465,,,
1749.992797,738.1348,0,,,
1750,738.1348,-0.87395,,,
1750.992791,737.26715,0,,,
1751,737.26715,-0.87325,,,
1751.992786,736.4002,0,,,
1752,736.4002,-0.87255,,,
1752.99278,735.53395,0,,,
1753,735.53395,-0.87185,,,
1753.992774,734.6684,0,,,
1754,734.6684,-0.87115,,,
1754.992768,733.80355,0,,,
1755,733.80355,-0.87045,,,
1755.992762,732.9394,0,,,
1756,732.9394,-0.86975,,,
1756.992757,732.07595,0,,,
1757,732.07595,-0.86905,,,
1757.992751,731.2132,0,,,
1758,731.2132,-0.86835,,,
1758.992745,730.35115,0,,,
1759,730.35115,-0.86765,,,
1759.992739,729.4898,0,,,
1760,729.4898,-0.86695,,,
1760.992733,728.62915,0,,,
1761,728.62915,-0.86625,,,
1761.992727,727.7692,0,,,
1762,727.7692,-0.86555,,,
1762.992721,726.90995,0,,,
1763,726.90995,-0.86485,,,
1763.992715,726.0514,0,,,
1764,726.0514,-0.86415,,,
1764.99271,725.19355,0,,,
1765,725.19355,-0.86345,,,
1765.992704,724.3364,0,,,
1766,724.3364,-0.86275,,,
1766.992698,723.47995,0,,,
1767,723.47995,-0.86205,,,
1767.992692,722.6242,0,,,
1768,722.6242,-0.86135,,,
1768.992686,721.76915,0,,,
1769,721.76915,-0.86065,,,
1769.99268,720.9148,0,,,
1770,720.9148,-0.85995,,,
1770.992674,720.06115,0,,,
1771,720.06115,-0.85925,,,
1771.992668,719.2082,0,,,
1772,719.2082,-0.85855,,,
1772.992662,718.35595,0,,,
1773,718.35595,-0.85785,,,
1773.992656,717.5044,0,,,
1774,717.5044,-0.85715,,,
1774.99265,716.65355,0,,,
1775,716.65355,-0.85645,,,
1775.992644,715.8034,0,,,
1776,715.8034,-0.85575,,,
1776.992638,714.95395,0,,,
1777,714.95395,-0.85505,,,
1777.992632,714.1052,0,,,
1778,714.1052,-0.85435,,,
1778.992626,713.25715,0,,,
1779,713.25715,-0.85365,,,
1779.99262,712.4098,0,,,
1780,712.4098,-0.85295,,,
1780.992614,711.56315,0,,,
1781,711.56315,-0.85225,,,
1781.992608,710.7172,0,,,
1782,710.7172,-0.85155,,,
1782.992602,709.87195,0,,,
1783,709.87195,-0.85085,,,
1783.992596,709.0274,0,,,
1784,709.0274,-0.85015,,,
1784.99259,708.18355,0,,,
1785,708.18355,-0.84945,,,
1785.992583,707.3404,0,,,
1786,707.3404,-0.84875,,,
1786.992577,706.49795,0,,,
1787,706.49795,-0.84805,,,
1787.992571,705.6562,0,,,
1788,705.6562,-0.84735,,,
1788.992565,704.81515,0,,,
1789,704.81515,-0.84665,,,
1789.992559,703.9748,0,,,
1790,703.9748,-0.84595,,,
1790.992553,703.13515,0,,,
1791,703.13515,-0.84525,,,
1791.992547,702.2962,0,,,
1792,702.2962,-0.84455,,,
1792.99254,701.45795,0,,,
1793,701.45795,-0.84385,,,
1793.992534,700.6204,0,,,
1794,700.6204,-0.84315,,,
1794.992528,699.78355,0,,,
1795,699.78355,-0.84245,,,
1795.992522,698.9474,0,,,
1796,698.9474,-0.84175,,,
1796.992516,698.11195,0,,,
1797,698.11195,-0.84105,,,
1797.992509,697.2772,0,,,
1798,697.2772,-0.84035,,,
1798.992503,696.44315,0,,,
1799,696.44315,-0.83965,,,
1799.992497,695.6098,0,,,
1800,695.6098,-0.83895,,,
1800.992491,694.77715,0,,,
1801,694.77715,-0.83825,,,
1801.992484,693.9452,0,,,
1802,693.9452,-0.83755,,,
1802.992478,693.11395,0,,,
1803,693.11395,-0.83685,,,
1803.992472,692.2834,0,,,
1804,692.2834,-0.83615,,,
1804.992465,691.45355,0,,,
1805,691.45355,-0.83545,,,
1805.992459,690.6244,0,,,
1806,690.6244,-0.83475,,,
1806.992453,689.79595,0,,,
1807,689.79595,-0.83405,,,
1807.992446,688.9682,0,,,
1808,688.9682,-0.83335,,,
1808.99244,688.14115,0,,,
1809,688.14115,-0.83265,,,
1809.992434,687.3148,0,,,
1810,687.3148,-0.83195,,,
1810.992427,686.48915,0,,,
1811,686.48915,-0.83125,,,
1811.992421,685.6642,0,,,
1812,685.6642,-0.83055,,,
1812.992415,684.83995,0,,,
1813,684.83995,-0.82985,,,
1813.992408,684.0164,0,,,
1814,684.0164,-0.82915,,,
1814.992402,683.19355,0,,,
1815,683.19355,-0.82845,,,
1815.992395,682.3714,0,,,
1816,682.3714,-0.82775,,,
1816.992389,681.54995,0,,,
1817,681.54995,-0.82705,,,
1817.992383,680.7292,0,,,
1818,680.7292,-0.82635,,,
1818.992376,679.90915,0,,,
1819,679.90915,-0.82565,,,
1819.99237,679.0898,0,,,
1820,679.0898,-0.82495,,,
1820.992363,678.27115,0,,,
1821,678.27115,-0.82425,,,
1821.992357,677.4532,0,,,
1822,677.4532,-0.82355,,,
1822.99235,676.63595,0,,,
1823,676.63595,-0.82285,,,
1823.992344,675.8194,0,,,
1824,675.8194,-0.82215,,,
1824.992337,675.00355,0,,,
1825,675.00355,-0.82145,,,
1825.992331,674.1884,0,,,
1826,674.1884,-0.82075,,,
1826.992324,673.37395,0,,,
1827,673.37395,-0.82005,,,
1827.992318,672.5602,0,,,
1828,672.5602,-0.81935,,,
1828.992311,671.74715,0,,,
1829,671.74715,-0.81865,,,
1829.992304,670.9348,0,,,
1830,670.9348,-0.81795,,,
1830.992298,670.12315,0,,,
1831,670.12315,-0.81725,,,
1831.992291,669.3122,0,,,
1832,669.3122,-0.81655,,,
1832.992285,668.50195,0,,,
1833,668.50195,-0.81585,,,
1833.992278,667.6924,0,,,
1834,667.6924,-0.81515,,,
1834.992271,666.88355,0,,,
1835,666.88355,-0.81445,,,
1835.992265,666.0754,0,,,
1836,666.0754,-0.81375,,,
1836.992258,665.26795,0,,,
1837,665.26795,-0.81305,,,
1837.992251,664.4612,0,,,
1838,664.4612,-0.81235,,,
1838.992245,663.65515,0,,,
1839,663.65515,-0.81165,,,
1839.992238,662.8498,0,,,
1840,662.8498,-0.81095,,,
1840.992231,662.04515,0,,,
1841,662.04515,-0.81025,,,
1841.992225,661.2412,0,,,
1842,661.2412,-0.80955,,,
1842.992218,660.43795,0,,,
1843,660.43795,-0.80885,,,
1843.992211,659.6354,0,,,
1844,659.6354,-0.80815,,,
1844.992204,658.83355,0,,,
1845,658.83355,-0.80745,,,
1845.992198,658.0324,0,,,
1846,658.0324,-0.80675,,,
1846.992191,657.23195,0,,,
1847,657.23195,-0.80605,,,
1847.992184,656.4322,0,,,
1848,656.4322,-0.80535,,,
1848.992177,655.63315,0,,,
1849,655.63315,-0.80465,,,
1849.992171,654.8348,0,,,
1850,654.8348,-0.80395,,,
1850.992164,654.03715,0,,,
1851,654.03715,-0.80325,,,
1851.992157,653.2402,0,,,
1852,653.2402,-0.80255,,,
1852.99215,652.44395,0,,,
1853,652.44395,-0.80185,,,
1853.992143,651.6484,0,,,
1854,651.6484,-0.80115,,,
1854.992136,650.85355,0,,,
1855,650.85355,-0.80045,,,
1855.992129,650.0594,0,,,
1856,650.0594,-0.79975,,,
1856.992123,649.26595,0,,,
1857,649.26595,-0.79905,,,
1857.992116,648.4732,0,,,
1858,648.4732,-0.79835,,,
1858.992109,647.68115,0,,,
1859,647.68115,-0.79765,,,
1859.992102,646.8898,0,,,
1860,646.8898,-0.79695,,,
1860.992095,646.09915,0,,,
1861,646.09915,-0.79625,,,
1861.992088,645.3092,0,,,
1862,645.3092,-0.79555,,,
1862.992081,644.51995,0,,,
1863,644.51995,-0.79485,,,
1863.992074,643.7314,0,,,
1864,643.7314,-0.79415,,,
1864.992067,642.94355,0,,,
1865,642.94355,-0.79345,,,
1865.99206,642.1564,0,,,
1866,642.1564,-0.79275,,,
1866.992053,641.36995,0,,,
1867,641.36995,-0.79205,,,
1867.992046,640.5842,0,,,
1868,640.5842,-0.79135,,,
1868.992039,639.79915,0,,,
1869,639.79915,-0.79065,,,
1869.992032,639.0148,0,,,
1870,639.0148,-0.78995,,,
1870.992025,638.23115,0,,,
1871,638.23115,-0.78925,,,
1871.992018,637.4482,0,,,
1872,637.4482,-0.78855,,,
1872.992011,636.66595,0,,,
1873,636.66595,-0.78785,,,
1873.992004,635.8844,0,,,
1874,635.8844,-0.78715,,,
1874.991996,635.10355,0,,,
1875,635.10355,-0.78645,,,
1875.991989,634.3234,0,,,
1876,634.3234,-0.78575,,,
1876.991982,633.54395,0,,,
1877,633.54395,-0.78505,,,
1877.991975,632.7652,0,,,
1878,632.7652,-0.78435,,,
1878.991968,631.98715,0,,,
1879,631.98715,-0.78365,,,
1879.991961,631.2098,0,,,
1880,631.2098,-0.78295,,,
1880.991954,630.43315,0,,,
1881,630.43315,-0.78225,,,
1881.991946,629.6572,0,,,
1882,629.6572,-0.78155,,,
1882.991939,628.88195,0,,,
1883,628.88195,-0.78085,,,
1883.991932,628.1074,0,,,
1884,628.1074,-0.78015,,,
1884.991925,627.33355,0,,,
1885,627.33355,-0.77945,,,
1885.991917,626.5604,0,,,
1886,626.5604,-0.77875,,,
1886.99191,625.78795,0,,,
1887,625.78795,-0.77805,,,
1887.991903,625.0162,0,,,
1888,625.0162,-0.77735,,,
1888.991896,624.24515,0,,,
1889,624.24515,-0.77665,,,
1889.991888,623.4748,0,,,
1890,623.4748,-0.77595,,,
1890.991881,622.70515,0,,,
1891,622.70515,-0.77525,,,
1891.991874,621.9362,0,,,
1892,621.9362,-0.77455,,,
1892.991866,621.16795,0,,,
1893,621.16795,-0.77385,,,
1893.991859,620.4004,0,,,
1894,620.4004,-0.77315,,,
1894.991852,619.63355,0,,,
1895,619.63355,-0.77245,,,
1895.991844,618.8674,0,,,
1896,618.8674,-0.77175,,,
1896.991837,618.10195,0,,,
1897,618.10195,-0.77105,,,
1897.991829,617.3372,0,,,
1898,617.3372,-0.77035,,,
1898.991822,616.57315,0,,,
1899,616.57315,-0.76965,,,
1899.991814,615.8098,0,,,
1900,615.8098,-0.76895,,,
1900.991807,615.04715,0,,,
1901,615.04715,-0.76825,,,
1901.9918,614.2852,0,,,
1902,614.2852,-0.76755,,,
1902.991792,613.52395,0,,,
1903,613.52395,-0.76685,,,
1903.991785,612.7634,0,,,
1904,612.7634,-0.76615,,,
1904.991777,612.00355,0,,,
1905,612.00355,-0.76545,,,
1905.99177,611.2444,0,,,
1906,611.2444,-0.76475,,,
1906.991762,610.48595,0,,,
1907,610.48595,-0.76405,,,
1907.991754,609.7282,0,,,
1908,609.7282,-0.76335,,,
1908.991747,608.97115,0,,,
1909,608.97115,-0.76265,,,
1909.991739,608.2148,0,,,
1910,608.2148,-0.76195,,,
1910.991732,607.45915,0,,,
1911,607.45915,-0.76125,,,
1911.991724,606.7042,0,,,
1912,606.7042,-0.76055,,,
1912.991717,605.94995,0,,,
1913,605.94995,-0.75985,,,
1913.991709,605.1964,0,,,
1914,605.1964,-0.75915,,,
1914.991701,604.44355,0,,,
1915,604.44355,-0.75845,,,
1915.991694,603.6914,0,,,
1916,603.6914,-0.75775,,,
1916.991686,602.93995,0,,,
1917,602.93995,-0.75705,,,
1917.991678,602.1892,0,,,
1918,602.1892,-0.75635,,,
1918.991671,601.43915,0,,,
1919,601.43915,-0.75565,,,
1919.991663,600.6898,0,,,
1920,600.6898,-0.75495,,,
1920.991655,599.94115,0,,,
1921,599.94115,-0.75425,,,
1921.991647,599.1932,0,,,
1922,599.1932,-0.75355,,,
1922.99164,598.44595,0,,,
1923,598.44595,-0.75285,,,
1923.991632,597.6994,0,,,
1924,597.6994,-0.75215,,,
1924.991624,596.95355,0,,,
1925,596.95355,-0.75145,,,
1925.991616,596.2084,0,,,
1926,596.2084,-0.75075,,,
1926.991608,595.46395,0,,,
1927,595.46395,-0.75005,,,
1927.991601,594.7202,0,,,
1928,594.7202,-0.74935,,,
1928.991593,593.97715,0,,,
1929,593.97715,-0.74865,,,
1929.991585,593.2348,0,,,
1930,593.2348,-0.74795,,,
