s_t,s,s_d
2677.0,6178.09535,-1.8967499999998836
2678.0,6176.2015999999985,-1.8964500000001863
2679.0,6174.30815,-1.89614999999867
2680.0,6172.414999999999,-1.8958499999998821
2681.0,6170.52215,-1.8955500000001848
2682.0,6168.629599999998,-1.8952500000004875
2683.0,6166.7373499999985,-1.8949500000007902
2684.0,6164.845399999998,-1.8946499999992739
2685.0,6162.95375,-1.894349999998667
2686.0,6161.0624,-1.8940500000007887
2687.0,6159.17135,-1.8937500000010914
2688.0,6157.280599999999,-1.8934499999986656
2689.0,6155.390149999998,-1.8931500000007873
2690.0,6153.499999999999,-1.892849999999271
2691.0,6151.61015,-1.8925500000013926
2692.0,6149.7206,-1.8922499999998763
2693.0,6147.83135,-1.891950000000179
2694.0,6145.9424,-1.8916499999986627
2695.0,6144.053749999999,-1.8913499999998749
2696.0,6142.1654,-1.8910500000001775
2697.0,6140.2773499999985,-1.8907500000004802
2698.0,6138.3896,-1.890450000000783
2699.0,6136.502149999998,-1.8901499999992666
2700.0,6134.615,-1.8898499999986598
2701.0,6132.72815,-1.8895500000007814
2702.0,6130.8416,-1.8892499999992651
2703.0,6128.955349999998,-1.8889500000004773
2704.0,6127.0693999999985,-1.88865000000078
2705.0,6125.183749999998,-1.8883499999992637
2706.0,6123.2984,-1.8880500000013853
2707.0,6121.41335,-1.88774999999805
2708.0,6119.5286,-1.8874500000019907
2709.0,6117.644149999999,-1.8871499999986554
2710.0,6115.759999999998,-1.8868499999998676
2711.0,6113.876149999999,-1.8865500000001703
2712.0,6111.9926,-1.8862500000013824
2713.0,6110.10935,-1.8859499999998661
2714.0,6108.2264,-1.8856500000001688
2715.0,6106.343749999999,-1.8853499999986525
2716.0,6104.461399999999,-1.8850499999998647
2717.0,6102.579349999999,-1.8847500000001673
2718.0,6100.6976,-1.88445000000047
2719.0,6098.81615,-1.8841500000007727
2720.0,6096.935,-1.8838499999992564
2721.0,6095.05415,-1.883549999999559
2722.0,6093.173599999999,-1.8832499999998618
2723.0,6091.29335,-1.8829500000001644
2724.0,6089.4134,-1.8826500000004671
2725.0,6087.53375,-1.8823499999998603
2726.0,6085.6543999999985,-1.882050000000163
2727.0,6083.77535,-1.8817499999986467
2728.0,6081.896599999999,-1.8814500000007683
2729.0,6080.01815,-1.881149999999252
2730.0,6078.1399999999985,-1.8808500000004642
2731.0,6076.26215,-1.8805500000007669
2732.0,6074.3845999999985,-1.8802499999992506
2733.0,6072.50735,-1.8799499999995533
2734.0,6070.630399999999,-1.8796500000007654
2735.0,6068.75375,-1.879350000001068
2736.0,6066.8773999999985,-1.8790499999986423
2737.0,6065.00135,-1.878750000000764
2738.0,6063.1255999999985,-1.8784499999992477
2739.0,6061.25015,-1.8781500000013693
2740.0,6059.374999999999,-1.8778499999989435
2741.0,6057.50015,-1.8775500000010652
2742.0,6055.6255999999985,-1.8772499999986394
2743.0,6053.75135,-1.876950000000761
2744.0,6051.8773999999985,-1.8766499999992448
2745.0,6050.00375,-1.8763500000013664
2746.0,6048.130399999999,-1.8760499999989406
2747.0,6046.25735,-1.8757500000010623
2748.0,6044.3845999999985,-1.8754499999986365
2749.0,6042.51215,-1.8751500000007582
2750.0,6040.6399999999985,-1.8748499999992418
2751.0,6038.76815,-1.8745500000013635
2752.0,6036.896599999999,-1.8742499999989377
2753.0,6035.02535,-1.8739500000010594
2754.0,6033.1543999999985,-1.8736499999986336
2755.0,6031.28375,-1.8733500000007552
2756.0,6029.4134,-1.873049999999239
2757.0,6027.54335,-1.8727500000013606
2758.0,6025.673599999999,-1.8724499999989348
2759.0,6023.80415,-1.8721500000010565
2760.0,6021.935,-1.8718499999986307
2761.0,6020.06615,-1.8715500000007523
2762.0,6018.1976,-1.871249999999236
2763.0,6016.329349999999,-1.8709500000013577
2764.0,6014.461399999999,-1.870649999998932
2765.0,6012.593749999999,-1.8703499999992346
2766.0,6010.7264,-1.8700500000004467
2767.0,6008.85935,-1.8697500000007494
2768.0,6006.9926,-1.8694499999992331
2769.0,6005.126149999999,-1.8691499999995358
2770.0,6003.259999999998,-1.868850000000748
2771.0,6001.394149999999,-1.8685499999992317
2772.0,5999.5286,-1.8682500000013533
2773.0,5997.66335,-1.867949999999837
2774.0,5995.7984,-1.8676500000001397
2775.0,5993.933749999998,-1.8673499999995329
2776.0,5992.0693999999985,-1.8670499999998356
2777.0,5990.205349999998,-1.8667500000001382
2778.0,5988.3416,-1.866450000000441
2779.0,5986.47815,-1.8661500000007436
2780.0,5984.615,-1.8658499999992273
2781.0,5982.752149999998,-1.86554999999953
2782.0,5980.8896,-1.8652499999998327
2783.0,5979.0273499999985,-1.8649500000001353
2784.0,5977.1654,-1.8646500000013475
2785.0,5975.303749999999,-1.8643499999998312
2786.0,5973.4424,-1.8640500000001339
2787.0,5971.58135,-1.8637499999986176
2788.0,5969.7206,-1.8634499999998297
2789.0,5967.86015,-1.8631500000001324
2790.0,5965.999999999999,-1.8628500000013446
2791.0,5964.140149999998,-1.8625499999980093
2792.0,5962.280599999999,-1.86225000000195
2793.0,5960.42135,-1.8619499999986147
2794.0,5958.5624,-1.8616500000007363
2795.0,5956.70375,-1.86134999999922
2796.0,5954.845399999998,-1.8610499999995227
2797.0,5952.9873499999985,-1.8607500000007349
2798.0,5951.129599999998,-1.8604499999992186
2799.0,5949.27215,-1.8601500000013402
2800.0,5947.414999999999,-1.8598500000007334
2801.0,5945.55815,-1.859549999999217
2802.0,5943.7015999999985,-1.8592499999995198
2803.0,5941.84535,-1.8589499999998225
2804.0,5939.9894,-1.8586500000001251
2805.0,5938.133749999999,-1.8583500000013373
2806.0,5936.278399999998,-1.858049999999821
2807.0,5934.423349999999,-1.8577500000001237
2808.0,5932.5686,-1.8574499999986074
2809.0,5930.71415,-1.857150000000729
2810.0,5928.86,-1.8568499999992127
2811.0,5927.006149999998,-1.8565500000013344
2812.0,5925.1525999999985,-1.8562499999989086
2813.0,5923.299349999998,-1.8559499999992113
2814.0,5921.4464,-1.855650000001333
2815.0,5919.593749999999,-1.8553500000007261
2816.0,5917.7414,-1.8550499999992098
2817.0,5915.88935,-1.8547499999995125
2818.0,5914.0376,-1.8544499999998152
2819.0,5912.18615,-1.8541500000001179
2820.0,5910.334999999999,-1.85385000000133
2821.0,5908.484149999998,-1.8535499999998137
2822.0,5906.633599999999,-1.8532500000001164
2823.0,5904.78335,-1.8529499999986
2824.0,5902.9334,-1.8526500000007218
2825.0,5901.08375,-1.8523499999992055
2826.0,5899.2343999999985,-1.8520499999995081
2827.0,5897.38535,-1.8517500000007203
2828.0,5895.5365999999985,-1.851449999999204
2829.0,5893.68815,-1.8511500000013257
2830.0,5891.839999999998,-1.8508500000007189
2831.0,5889.992149999999,-1.8505499999992026
2832.0,5888.1446,-1.8502499999995052
2833.0,5886.29735,-1.849949999999808
2834.0,5884.4504,-1.8496500000001106
2835.0,5882.603749999998,-1.8493500000013228
2836.0,5880.7574,-1.849049999998897
2837.0,5878.9113499999985,-1.8487500000010186
2838.0,5877.0656,-1.8484499999985928
2839.0,5875.220149999999,-1.848150000001624
2840.0,5873.374999999999,-1.8478499999991982
2841.0,5871.53015,-1.8475499999995009
2842.0,5869.6856,-1.8472499999998035
2843.0,5867.84135,-1.8469500000001062
2844.0,5865.997399999998,-1.8466500000013184
2845.0,5864.15375,-1.846349999997983
2846.0,5862.3103999999985,-1.8460500000019238
2847.0,5860.46735,-1.8457499999985885
2848.0,5858.624599999999,-1.8454500000007101
2849.0,5856.782149999999,-1.8451500000001033
2850.0,5854.94,-1.8448499999994965
2851.0,5853.09815,-1.8445499999997992
2852.0,5851.2566,-1.8442500000001019
2853.0,5849.415349999998,-1.843950000001314
2854.0,5847.5744,-1.8436499999979787
2855.0,5845.7337499999985,-1.8433500000019194
2856.0,5843.8934,-1.843049999998584
2857.0,5842.053349999999,-1.8427500000007058
2858.0,5840.213599999999,-1.842450000000099
2859.0,5838.37415,-1.8421499999994921
2860.0,5836.535,-1.8418499999997948
2861.0,5834.69615,-1.8415500000000975
2862.0,5832.8575999999985,-1.8412500000013097
2863.0,5831.01935,-1.8409499999979744
2864.0,5829.1814,-1.840650000001915
2865.0,5827.343749999999,-1.8403499999985797
2866.0,5825.506399999998,-1.8400500000007014
2867.0,5823.669349999999,-1.8397500000000946
2868.0,5821.8326,-1.8394499999994878
2869.0,5819.99615,-1.8391499999997905
2870.0,5818.16,-1.8388500000000931
2871.0,5816.32415,-1.8385500000013053
2872.0,5814.4886,-1.8382499999988795
2873.0,5812.65335,-1.8379499999991822
2874.0,5810.818399999999,-1.8376500000013039
2875.0,5808.9837499999985,-1.837350000000697
2876.0,5807.149399999998,-1.8370499999991807
2877.0,5805.31535,-1.8367499999994834
2878.0,5803.481599999999,-1.836449999999786
2879.0,5801.648149999999,-1.8361500000000888
2880.0,5799.815,-1.835849999999482
2881.0,5797.98215,-1.8355500000006941
2882.0,5796.1496,-1.8352500000000873
2883.0,5794.317349999998,-1.83495000000039
2884.0,5792.4854,-1.8346500000006927
2885.0,5790.65375,-1.8343500000000859
2886.0,5788.822399999999,-1.8340499999985695
2887.0,5786.991349999998,-1.8337500000006912
2888.0,5785.160599999998,-1.8334500000000844
2889.0,5783.33015,-1.8331499999994776
2890.0,5781.499999999999,-1.8328499999997803
2891.0,5779.67015,-1.832550000000083
2892.0,5777.8406,-1.8322500000012951
2893.0,5776.01135,-1.8319499999988693
2894.0,5774.1824,-1.831649999999172
2895.0,5772.353749999998,-1.8313500000012937
2896.0,5770.5254,-1.8310500000006869
2897.0,5768.69735,-1.83075000000008
2898.0,5766.869599999999,-1.8304499999985637
2899.0,5765.042149999998,-1.8301500000006854
2900.0,5763.214999999998,-1.829849999999169
2901.0,5761.38815,-1.8295499999994718
2902.0,5759.561599999999,-1.829250000000684
2903.0,5757.73535,-1.8289500000000771
2904.0,5755.9094,-1.8286500000012893
2905.0,5754.08375,-1.828349999997954
2906.0,5752.2584,-1.8280500000000757
2907.0,5750.433349999998,-1.8277500000012878
2908.0,5748.6086,-1.827450000000681
2909.0,5746.78415,-1.8271500000000742
2910.0,5744.959999999999,-1.826849999998558
2911.0,5743.136149999998,-1.8265500000006796
2912.0,5741.312599999998,-1.8262499999991633
2913.0,5739.48935,-1.8259500000003754
2914.0,5737.666399999999,-1.8256499999997686
2915.0,5735.843749999999,-1.8253500000000713
2916.0,5734.0214,-1.8250500000012835
2917.0,5732.19935,-1.8247499999988577
2918.0,5730.3776,-1.8244499999991604
2919.0,5728.5561499999985,-1.824150000001282
2920.0,5726.735,-1.8238500000006752
2921.0,5724.91415,-1.8235500000000684
2922.0,5723.093599999998,-1.823249999998552
2923.0,5721.27335,-1.8229500000006738
2924.0,5719.4533999999985,-1.822650000000067
2925.0,5717.63375,-1.8223499999994601
2926.0,5715.814399999998,-1.8220499999997628
2927.0,5713.995349999998,-1.8217500000000655
2928.0,5712.1766,-1.8214500000012777
2929.0,5710.358149999999,-1.8211499999988519
2930.0,5708.54,-1.820850000000064
2931.0,5706.72215,-1.8205500000012762
2932.0,5704.9046,-1.820249999997941
2933.0,5703.08735,-1.8199500000018816
2934.0,5701.2703999999985,-1.8196499999985463
2935.0,5699.45375,-1.8193500000015774
2936.0,5697.6374,-1.8190500000000611
2937.0,5695.821349999998,-1.8187499999985448
2938.0,5694.0056,-1.8184500000006665
2939.0,5692.1901499999985,-1.8181499999991502
2940.0,5690.374999999999,-1.8178500000003623
2941.0,5688.560149999998,-1.8175499999997555
2942.0,5686.745599999998,-1.8172500000000582
2943.0,5684.93135,-1.8169500000012704
2944.0,5683.117399999999,-1.8166499999988446
2945.0,5681.303749999999,-1.8163500000000568
2946.0,5679.4904,-1.816050000001269
2947.0,5677.67735,-1.8157499999979336
2948.0,5675.8646,-1.8154500000018743
2949.0,5674.05215,-1.8151499999994485
2950.0,5672.24,-1.8148500000006607
2951.0,5670.42815,-1.8145500000000538
2952.0,5668.6165999999985,-1.8142499999985375
2953.0,5666.80535,-1.8139500000006592
2954.0,5664.9944,-1.8136500000000524
2955.0,5663.183749999998,-1.8133499999994456
2956.0,5661.3734,-1.8130499999997483
2957.0,5659.5633499999985,-1.812750000000051
2958.0,5657.753599999999,-1.8124499999994441
2959.0,5655.944149999998,-1.8121500000006563
2960.0,5654.134999999998,-1.8118500000000495
2961.0,5652.32615,-1.8115500000012617
2962.0,5650.517599999999,-1.8112499999988358
2963.0,5648.709349999999,-1.810950000000048
2964.0,5646.9014,-1.8106500000012602
2965.0,5645.093749999999,-1.810349999997925
2966.0,5643.2864,-1.8100500000018656
2967.0,5641.47935,-1.8097499999994398
2968.0,5639.6726,-1.809450000000652
2969.0,5637.86615,-1.809150000000045
2970.0,5636.06,-1.8088499999985288
2971.0,5634.25415,-1.8085500000006505
2972.0,5632.4486,-1.8082500000000437
2973.0,5630.6433499999985,-1.8079499999994368
2974.0,5628.8384,-1.807650000000649
2975.0,5627.03375,-1.8073499999991327
2976.0,5625.229399999998,-1.8070500000003449
2977.0,5623.42535,-1.806749999999738
2978.0,5621.6216,-1.8064500000000407
2979.0,5619.818149999999,-1.806149999999434
2980.0,5618.0149999999985,-1.805850000000646
2981.0,5616.2121499999985,-1.8055500000000393
2982.0,5614.4096,-1.8052500000012515
2983.0,5612.607349999998,-1.8049499999988257
2984.0,5610.805399999998,-1.8046500000000378
2985.0,5609.00375,-1.80435000000125
2986.0,5607.202399999999,-1.8040499999979147
2987.0,5605.401349999999,-1.8037500000000364
2988.0,5603.6006,-1.8034500000012486
2989.0,5601.800149999999,-1.8031500000006417
2990.0,5599.999999999999,-1.802850000000035
2991.0,5598.20015,-1.8025499999985186
2992.0,5596.4006,-1.8022500000015498
2993.0,5594.60135,-1.8019500000000335
2994.0,5592.8024,-1.8016499999985172
2995.0,5591.00375,-1.8013500000006388
2996.0,5589.2054,-1.801050000000032
2997.0,5587.40735,-1.8007499999994252
2998.0,5585.6096,-1.8004500000006374
2999.0,5583.81215,-1.8001500000000306
3000.0,5582.0149999999985,-1.7998499999994237
3001.0,5580.21815,-1.7995499999997264
3002.0,5578.4216,-1.799250000000029
3003.0,5576.625349999998,-1.7989500000003318
3004.0,5574.8294,-1.798649999999725
3005.0,5573.03375,-1.7983500000000276
3006.0,5571.238399999998,-1.7980499999994208
3007.0,5569.44335,-1.797750000000633
3008.0,5567.6486,-1.7974500000000262
3009.0,5565.854149999999,-1.7971500000012384
3010.0,5564.06,-1.7968499999988126
3011.0,5562.26615,-1.7965500000000247
3012.0,5560.472599999999,-1.796250000001237
3013.0,5558.6793499999985,-1.795949999998811
3014.0,5556.8863999999985,-1.7956500000000233
3015.0,5555.093749999999,-1.7953500000012355
3016.0,5553.3013999999985,-1.7950499999988097
3017.0,5551.509349999998,-1.7947499999991123
3018.0,5549.7176,-1.794450000001234
3019.0,5547.926149999998,-1.7941499999988082
3020.0,5546.134999999998,-1.7938500000000204
3021.0,5544.34415,-1.7935500000012325
3022.0,5542.553599999998,-1.7932500000006257
3023.0,5540.763349999998,-1.792950000000019
3024.0,5538.9734,-1.792649999999412
3025.0,5537.183749999998,-1.7923500000006243
3026.0,5535.394399999999,-1.7920500000000175
3027.0,5533.60535,-1.7917499999985012
3028.0,5531.816599999999,-1.7914500000015323
3029.0,5530.028149999999,-1.791150000000016
3030.0,5528.24,-1.7908499999984997
3031.0,5526.452149999999,-1.7905500000015309
3032.0,5524.664599999999,-1.7902500000000146
3033.0,5522.87735,-1.7899499999984982
3034.0,5521.090399999999,-1.7896500000015294
3035.0,5519.303749999999,-1.7893499999991036
3036.0,5517.5174,-1.7890499999994063
3037.0,5515.731349999999,-1.7887500000006185
3038.0,5513.945599999999,-1.7884500000000116
3039.0,5512.16015,-1.7881499999994048
3040.0,5510.374999999999,-1.787850000000617
3041.0,5508.590149999999,-1.7875500000000102
3042.0,5506.8056,-1.7872499999994034
3043.0,5505.02135,-1.7869500000006155
3044.0,5503.2374,-1.7866500000000087
3045.0,5501.45375,-1.786349999999402
3046.0,5499.6704,-1.786050000000614
3047.0,5497.88735,-1.7857500000000073
3048.0,5496.1046,-1.7854499999994005
3049.0,5494.32215,-1.7851500000006126
3050.0,5492.54,-1.7848500000000058
3051.0,5490.75815,-1.784549999999399
3052.0,5488.9766,-1.7842499999997017
3053.0,5487.19535,-1.7839500000000044
3054.0,5485.4144,-1.783650000000307
3055.0,5483.63375,-1.7833499999997002
3056.0,5481.8534,-1.783050000000003
3057.0,5480.07335,-1.7827500000003056
3058.0,5478.2936,-1.7824499999996988
3059.0,5476.51415,-1.7821500000000015
3060.0,5474.735,-1.7818500000003041
3061.0,5472.95615,-1.7815499999996973
3062.0,5471.1776,-1.78125
3063.0,5469.39935,-1.7809500000003027
3064.0,5467.621399999999,-1.7806499999996959
3065.0,5465.843749999999,-1.7803499999999985
3066.0,5464.0664,-1.7800500000003012
3067.0,5462.289349999999,-1.7797499999996944
3068.0,5460.512599999999,-1.779449999999997
3069.0,5458.73615,-1.7791500000002998
3070.0,5456.959999999999,-1.778849999999693
3071.0,5455.184149999999,-1.7785499999999956
3072.0,5453.4086,-1.7782500000002983
3073.0,5451.633349999999,-1.777950000000601
3074.0,5449.858399999999,-1.7776499999999942
3075.0,5448.08375,-1.7773499999993874
3076.0,5446.309399999999,-1.7770500000005995
3077.0,5444.535349999999,-1.7767499999999927
3078.0,5442.7616,-1.776449999999386
3079.0,5440.988149999999,-1.776150000000598
3080.0,5439.214999999998,-1.7758499999999913
3081.0,5437.44215,-1.7755499999993845
3082.0,5435.669599999998,-1.7752500000005966
3083.0,5433.897349999998,-1.7749499999999898
3084.0,5432.1254,-1.774649999999383
3085.0,5430.353749999998,-1.7743500000005952
3086.0,5428.582399999998,-1.7740499999999884
3087.0,5426.81135,-1.7737499999993815
3088.0,5425.040599999998,-1.7734500000005937
3089.0,5423.2701499999985,-1.7731500000008964
3090.0,5421.499999999999,-1.7728499999984706
3091.0,5419.7301499999985,-1.7725500000015018
3092.0,5417.9605999999985,-1.7722499999999854
3093.0,5416.191349999999,-1.7719499999984691
3094.0,5414.4224,-1.7716500000015003
3095.0,5412.65375,-1.771349999999984
3096.0,5410.885399999999,-1.7710499999984677
3097.0,5409.11735,-1.7707500000014988
3098.0,5407.3496,-1.7704499999999825
3099.0,5405.582149999998,-1.7701499999993757
3100.0,5403.815,-1.769850000000588
3101.0,5402.04815,-1.769549999999981
3102.0,5400.281599999998,-1.7692499999993743
3103.0,5398.51535,-1.7689499999987675
3104.0,5396.7494,-1.7686499999999796
3105.0,5394.9837499999985,-1.7683500000011918
3106.0,5393.2184,-1.768049999998766
3107.0,5391.45335,-1.7677500000008877
3108.0,5389.6886,-1.7674500000011903
3109.0,5387.92415,-1.7671499999987645
3110.0,5386.16,-1.7668499999999767
3111.0,5384.39615,-1.766550000001189
3112.0,5382.6326,-1.766249999998763
3113.0,5380.86935,-1.7659499999999753
3114.0,5379.1064,-1.7656500000011874
3115.0,5377.34375,-1.7653499999987616
3116.0,5375.581399999999,-1.7650499999999738
3117.0,5373.81935,-1.764749999999367
3118.0,5372.057599999999,-1.7644500000005792
3119.0,5370.296149999999,-1.7641499999999724
3120.0,5368.535,-1.763850000000275
3121.0,5366.774149999998,-1.7635499999996682
3122.0,5365.013599999998,-1.763249999999971
3123.0,5363.25335,-1.7629500000002736
3124.0,5361.4933999999985,-1.7626499999996668
3125.0,5359.7337499999985,-1.762350000000879
3126.0,5357.974399999999,-1.7620499999993626
3127.0,5356.21535,-1.7617500000005748
3128.0,5354.4566,-1.761449999999968
3129.0,5352.698149999998,-1.7611499999993612
3130.0,5350.94,-1.7608500000014828
3131.0,5349.18215,-1.7605499999999665
3132.0,5347.4245999999985,-1.7602499999984502
3133.0,5345.66735,-1.7599500000014814
3134.0,5343.9104,-1.759649999999965
3135.0,5342.15375,-1.7593499999993583
3136.0,5340.3974,-1.7590499999987514
3137.0,5338.64135,-1.7587499999999636
3138.0,5336.8856,-1.7584500000020853
3139.0,5335.13015,-1.75814999999875
3140.0,5333.375,-1.7578499999999622
3141.0,5331.62015,-1.7575500000011743
3142.0,5329.865599999999,-1.7572499999987485
3143.0,5328.111349999999,-1.7569499999999607
3144.0,5326.3574,-1.756649999999354
3145.0,5324.603749999998,-1.756350000000566
3146.0,5322.850399999998,-1.7560499999999593
3147.0,5321.09735,-1.755750000000262
3148.0,5319.3445999999985,-1.7554499999996551
3149.0,5317.59215,-1.7551499999999578
3150.0,5315.839999999998,-1.7548500000002605
3151.0,5314.08815,-1.7545500000005632
3152.0,5312.3366,-1.7542499999999563
3153.0,5310.5853499999985,-1.7539499999993495
3154.0,5308.8344,-1.7536500000014712
3155.0,5307.08375,-1.753349999999955
3156.0,5305.3334,-1.7530499999984386
3157.0,5303.58335,-1.7527500000014697
3158.0,5301.8336,-1.7524499999981344
3159.0,5300.08415,-1.752150000002075
3160.0,5298.334999999999,-1.7518499999987398
3161.0,5296.586149999999,-1.751549999999952
3162.0,5294.8376,-1.7512500000011642
3163.0,5293.089349999998,-1.7509499999987383
3164.0,5291.341399999998,-1.7506499999999505
3165.0,5289.59375,-1.7503499999993437
3166.0,5287.8463999999985,-1.7500500000005559
3167.0,5286.09935,-1.749749999999949
3168.0,5284.352599999998,-1.7494500000002517
3169.0,5282.60615,-1.7491500000005544
3170.0,5280.86,-1.7488499999999476
3171.0,5279.1141499999985,-1.7485499999993408
3172.0,5277.3686,-1.7482500000014625
3173.0,5275.62335,-1.7479499999999462
3174.0,5273.8784,-1.7476499999984298
3175.0,5272.13375,-1.747350000001461
3176.0,5270.389399999999,-1.7470499999981257
3177.0,5268.64535,-1.7467500000020664
3178.0,5266.901599999998,-1.746449999998731
3179.0,5265.158149999998,-1.7461499999999432
3180.0,5263.415,-1.7458500000011554
3181.0,5261.6721499999985,-1.7455499999987296
3182.0,5259.9296,-1.7452499999999418
3183.0,5258.187349999998,-1.7449500000002445
